Date,VTI,IUSV,VBR,VEA,VWO,SHV,STIP,AGG,IBND,EMB
2016-08-04,101.27783203125,40.57871627807617,98.70446014404297,31.588951110839844,32.2486457824707,104.48790740966797,90.46833038330078,99.45209503173828,32.35514450073242,91.89335632324219
2016-08-05,102.11746978759766,41.0324592590332,99.8875503540039,31.701427459716797,32.60521697998047,104.4690170288086,90.35194396972656,99.1163101196289,32.306358337402344,91.65552520751953
2016-08-08,102.05359649658203,41.050262451171875,99.9688491821289,31.805252075195312,32.8139533996582,104.45010375976562,90.30717468261719,99.17816162109375,32.257564544677734,92.2025146484375
2016-08-09,102.14486694335938,41.050262451171875,99.90560913085938,32.064815521240234,33.03138732910156,104.4690170288086,90.33403015136719,99.43443298339844,32.374656677246094,92.63066101074219
2016-08-10,101.84368896484375,40.89900588989258,99.41791534423828,32.17729949951172,32.95310592651367,104.47846221923828,90.30717468261719,99.54930877685547,32.599082946777344,92.90020751953125
2016-08-11,102.35477447509766,41.11252975463867,99.77015686035156,32.419559478759766,33.335784912109375,104.48790740966797,90.26238250732422,99.28422546386719,32.49174118041992,92.75751495361328
2016-08-12,102.25438690185547,41.094757080078125,99.58049774169922,32.333030700683594,33.205318450927734,104.47846221923828,90.36089324951172,99.52278137207031,32.560054779052734,93.15393829345703
2016-08-15,102.62857055664062,41.22819137573242,100.50169372558594,32.471466064453125,33.570587158203125,104.48790740966797,90.26238250732422,99.34608459472656,32.511253356933594,93.264892578125
2016-08-16,102.04446411132812,41.085845947265625,99.70694732666016,32.393592834472656,33.39665603637695,104.48790740966797,90.2176513671875,99.28422546386719,32.69664764404297,93.0191421508789
2016-08-17,102.17224884033203,41.15701675415039,99.54435729980469,32.393592834472656,33.27489471435547,104.4690170288086,90.31613159179688,99.46977233886719,32.84300994873047,93.3045425415039
2016-08-18,102.49168395996094,41.32606506347656,100.3030014038086,32.5579948425293,33.54450988769531,104.49739837646484,90.45938110351562,99.61116027832031,33.09668731689453,93.5265121459961
2016-08-19,102.34565734863281,41.28157043457031,100.22172546386719,32.31572723388672,33.34446334838867,104.49739837646484,90.39672088623047,99.39025115966797,32.91130828857422,93.0904769897461
2016-08-22,102.37301635742188,41.183712005615234,100.2849349975586,32.34169006347656,32.92701721191406,104.49739837646484,90.4325180053711,99.54044342041016,32.9796028137207,93.20938110351562
2016-08-23,102.6468505859375,41.343849182128906,100.85392761230469,32.48011779785156,32.76176834106445,104.47846221923828,90.45938110351562,99.56696319580078,32.98937225341797,93.2886962890625
2016-08-24,102.07186126708984,41.10364532470703,100.07721710205078,32.38494873046875,32.857444763183594,104.47846221923828,90.39672088623047,99.53163146972656,32.833251953125,92.97157287597656
2016-08-25,102.00796508789062,41.14812088012695,100.3662338256836,32.281124114990234,32.8487434387207,104.47846221923828,90.3788070678711,99.42557525634766,32.93082046508789,92.96363067626953
2016-08-26,101.79804992675781,41.076942443847656,99.92369842529297,32.0561637878418,32.58782958984375,104.47846221923828,90.17286682128906,99.26654052734375,32.69664764404297,92.84474182128906
2016-08-29,102.35477447509766,41.36164474487305,100.59199523925781,32.17729949951172,32.83134841918945,104.48790740966797,90.27134704589844,99.54044342041016,32.608821868896484,93.3045425415039
2016-08-30,102.19050598144531,41.37054443359375,100.58296966552734,32.10807800292969,32.7791633605957,104.47846221923828,90.20868682861328,99.48747253417969,32.511253356933594,93.2728500366211
2016-08-31,101.89846801757812,41.25489044189453,100.24880981445312,31.99561309814453,32.4660758972168,104.47846221923828,90.16393280029297,99.46977233886719,32.599082946777344,92.9319076538086
2016-09-01,101.9532241821289,41.21929168701172,100.07721710205078,32.26382064819336,32.64000701904297,104.47186279296875,90.13695526123047,99.5565414428711,32.647865295410156,92.81407928466797
2016-09-02,102.47344207763672,41.42393112182617,101.14292907714844,32.59260177612305,33.1357421875,104.46237182617188,90.1549301147461,99.42374420166016,32.579566955566406,93.08480072021484
2016-09-06,102.76545715332031,41.53068542480469,101.1609878540039,32.904083251953125,33.70975112915039,104.50970458984375,90.35257720947266,99.63619995117188,32.91130828857422,93.65799713134766
2016-09-07,102.90238189697266,41.55738067626953,101.7209243774414,32.904083251953125,33.666263580322266,104.49079895019531,90.41545867919922,99.68932342529297,32.93082046508789,93.92073822021484
2016-09-08,102.63771057128906,41.619651794433594,101.5583724975586,32.83485412597656,33.59668731689453,104.48131561279297,90.40648651123047,99.34405517578125,32.79422378540039,93.49079895019531
2016-09-09,100.08226013183594,40.57871627807617,98.4605941772461,32.14268493652344,32.535648345947266,104.49079895019531,90.19984436035156,98.9103012084961,32.56980514526367,92.57524108886719
2016-09-12,101.47864532470703,41.121437072753906,99.47209930419922,32.393592834472656,32.80525588989258,104.47186279296875,90.28070068359375,98.98998260498047,32.46247863769531,92.55931854248047
2016-09-13,99.89112854003906,40.43637466430664,97.58451843261719,31.711210250854492,31.986669540405273,104.48131561279297,90.13695526123047,98.71554565429688,32.4136962890625,91.54027557373047
2016-09-14,99.90030670166016,40.249542236328125,97.3045654296875,31.69382667541504,32.10108947753906,104.46237182617188,90.20883178710938,98.83944702148438,32.53078079223633,91.71539306640625
2016-09-15,100.92745208740234,40.67658615112305,98.32513427734375,31.972000122070312,32.611610412597656,104.47186279296875,90.361572265625,98.90147399902344,32.511253356933594,92.09758758544922
2016-09-16,100.52392578125,40.427467346191406,98.05416870117188,31.580829620361328,32.39155578613281,104.500244140625,90.37953186035156,98.97222137451172,32.169761657714844,91.83484649658203
2016-09-19,100.67066192626953,40.57871627807617,98.73152160644531,31.789457321166992,32.66441345214844,104.49079895019531,90.33460235595703,98.892578125,32.325870513916016,92.1612548828125
2016-09-20,100.62480163574219,40.587615966796875,98.13640594482422,31.92853355407715,32.673221588134766,104.52867126464844,90.361572265625,98.92798614501953,32.316123962402344,92.2647476196289
2016-09-21,101.78034973144531,40.97018814086914,99.66284942626953,32.53704071044922,33.46540832519531,104.52867126464844,90.42448425292969,99.17585754394531,32.35514450073242,93.26789093017578
2016-09-22,102.52320861816406,41.28157043457031,101.02572631835938,32.858665466308594,33.61504364013672,104.52867126464844,90.55023193359375,99.37947845458984,32.550289154052734,93.6341323852539
2016-09-23,101.93626403808594,41.085845947265625,100.17163848876953,32.54572677612305,33.17494201660156,104.55705261230469,90.64006042480469,99.35291290283203,32.62834167480469,93.33955383300781
2016-09-26,101.12921142578125,40.71473693847656,99.53563690185547,32.25886535644531,32.77004623413086,104.5760269165039,90.66700744628906,99.47684478759766,32.618595123291016,93.05290985107422
2016-09-27,101.70699310302734,40.79521942138672,99.67191314697266,32.41533660888672,33.11333084106445,104.52867126464844,90.61311340332031,99.60079193115234,32.7064094543457,93.3156967163086
2016-09-28,102.30310821533203,41.224449157714844,100.78038787841797,32.70219421386719,33.43901062011719,104.56651306152344,90.75685119628906,99.6273422241211,32.66737365722656,93.41119384765625
2016-09-29,101.30345916748047,40.81310272216797,99.66284942626953,32.30232620239258,32.88447189331055,104.55705261230469,90.73889923095703,99.6273422241211,32.608821868896484,93.03702545166016
